Wall time,Step,Value
1530329291.51886,577,0.21350248157978058
1530329330.9273295,579,0.22304221987724304
1530329350.6697018,580,0.23076270520687103
1530329371.2775447,581,0.23314177989959717
1530329390.6254225,582,0.236506849527359
1530329410.05225,583,0.226908877491951
1530329429.4782774,584,0.2267245203256607
1530329468.7413828,586,0.2330884486436844
1530329488.0817168,587,0.21555113792419434
1530329587.4825637,592,0.21675075590610504
1530329607.0302792,593,0.2228541374206543
1530329686.6772552,597,0.22169704735279083
1530329745.5348392,600,0.2313220202922821
1530329784.7022028,602,0.21758782863616943
1530329902.6296737,608,0.23012183606624603
1530329941.831683,610,0.2281142771244049
1530330040.961742,615,0.22886566817760468
1530330119.3287945,619,0.22993916273117065
1530330138.9209023,620,0.22223877906799316
1530330178.0640955,622,0.223143070936203
1530330412.9281776,634,0.21821992099285126
1530330550.4383295,641,0.21908986568450928
1530330570.2933986,642,0.21122558414936066
1530330609.2550697,644,0.21540825068950653
1530330628.6568768,645,0.21248023211956024
1530330648.378374,646,0.2254457175731659
1530330668.051121,647,0.21738021075725555
1530330707.4836571,649,0.22280536592006683
1530330765.8920846,652,0.2200598418712616
1530330844.1362545,656,0.21590489149093628
1530330863.5627553,657,0.20643475651741028
1530330941.564381,661,0.2043290138244629
1530331000.8932235,664,0.21428288519382477
1530331078.6531096,668,0.23551516234874725
1530331137.4849124,671,0.21826381981372833
1530331156.7907183,672,0.21368956565856934
1530331176.2775857,673,0.21097615361213684
1530331195.830937,674,0.2126709222793579
1530331215.1972976,675,0.21729610860347748
1530331253.7907672,677,0.21158286929130554
1530331273.4290717,678,0.2220717966556549
1530331293.2440813,679,0.21913592517375946
1530331352.019016,682,0.21739418804645538
1530331371.7463248,683,0.2127385437488556
1530331391.3655312,684,0.21606563031673431
1530331430.1450589,686,0.20489151775836945
1530331469.5258675,688,0.2124759703874588
1530331488.938566,689,0.20767606794834137
1530331626.823747,696,0.224345400929451
1530331685.9998887,699,0.20755071938037872
1530331764.0912073,703,0.21805420517921448
1530331823.493226,706,0.21841482818126678
1530331862.887761,708,0.20082731544971466
1530331901.721221,710,0.20845827460289001
1530331980.061552,714,0.20611850917339325
1530332058.7781014,718,0.2107195407152176
1530332117.563403,721,0.20571665465831757
1530332137.0681942,722,0.20714975893497467
1530332156.4800346,723,0.20025144517421722
1530332176.1799445,724,0.19834958016872406
1530332295.082022,730,0.20601771771907806
1530332412.1464334,736,0.21603931486606598
1530332450.7339113,738,0.2008555680513382
1530332470.1021538,739,0.21679545938968658
1530332548.4279385,743,0.20925697684288025
1530332606.7862642,746,0.20448774099349976
1530332626.1628802,747,0.20136691629886627
1530332684.5973158,750,0.20341746509075165
1530332704.3703713,751,0.2064874768257141
1530332723.7194285,752,0.20554043352603912
1530332763.3728163,754,0.19832545518875122
1530332802.3258631,756,0.20439045131206512
1530332919.7658412,762,0.20501577854156494
1530332977.9041219,765,0.20413418114185333
1530332997.4679086,766,0.20573018491268158
1530333056.3046348,769,0.20940054953098297
1530333076.0405598,770,0.21034416556358337
1530333095.5046332,771,0.19663314521312714
1530333134.8565886,773,0.20388765633106232
1530333154.7196183,774,0.20721572637557983
1530333271.4482956,780,0.19228827953338623
1530333350.236824,784,0.20476344227790833
1530333370.077306,785,0.2049466371536255
1530333408.9957783,787,0.21109294891357422
1530333448.134146,789,0.19902072846889496
1530333486.9814231,791,0.1908993422985077
1530333506.7587845,792,0.19248512387275696
1530333526.0043657,793,0.2144608050584793
1530333545.9718816,794,0.208600714802742
1530333565.5708694,795,0.19672606885433197
1530333624.5842457,798,0.19592012465000153
1530333663.6513977,800,0.19565878808498383
1530333702.751415,802,0.19703373312950134
1530333761.132486,805,0.1831519454717636
1530333799.92318,807,0.19524815678596497
1530333819.4279575,808,0.19298303127288818
1530333838.7302256,809,0.19378632307052612
1530333956.2644253,815,0.19972018897533417
1530333976.0163448,816,0.1972385048866272
1530334015.3953063,818,0.19751577079296112
1530334074.0763028,821,0.19869820773601532
1530334152.625092,825,0.19178904592990875
1530334211.640624,828,0.19793006777763367
1530334270.4687634,831,0.2046760618686676
1530334290.0471241,832,0.1890866607427597
1530334329.2265978,834,0.19850514829158783
1530334368.9352143,836,0.198323056101799
1530334407.9617655,838,0.18947333097457886
1530334505.685028,843,0.18811748921871185
1530334564.3589783,846,0.19936172664165497
1530334603.7019584,848,0.18548375368118286
1530334897.6379228,863,0.19543088972568512
1530334976.3756225,867,0.19716106355190277
1530335015.7663631,869,0.188185453414917
1530335035.1494021,870,0.19443850219249725
1530335113.5652654,874,0.20110993087291718
1530335152.5442111,876,0.19565506279468536
1530335172.265343,877,0.19205982983112335
1530335230.823903,880,0.20097605884075165
1530335269.8703208,882,0.19481289386749268
1530335308.6393306,884,0.19627293944358826
1530335366.832545,887,0.1957053244113922
1530335405.991003,889,0.1912422478199005
1530335425.5077775,890,0.18621371686458588
1530335464.564936,892,0.1899181455373764
1530335542.7932978,896,0.1813289225101471
1530335621.1567626,900,0.20200902223587036
1530335758.9411714,907,0.18553537130355835
1530335778.3347464,908,0.18516407907009125
1530335798.0108654,909,0.19365859031677246
1530335817.439287,910,0.1877715289592743
1530335856.8631835,912,0.18889938294887543
1530335915.6274211,915,0.18425120413303375
1530335934.8976731,916,0.16814905405044556
1530335954.415253,917,0.18036974966526031
1530336013.200288,920,0.18451373279094696
1530336032.5757244,921,0.18568004667758942
1530336052.3265636,922,0.18981938064098358
1530336072.0463638,923,0.18977655470371246
1530336229.412443,931,0.1893148273229599
1530336248.818245,932,0.19442103803157806
1530336307.3228838,935,0.19048631191253662
1530336445.9753945,942,0.18418194353580475
1530336504.9760332,945,0.17860496044158936
1530336661.400096,953,0.18647398054599762
1530336681.25108,954,0.18991704285144806
1530336720.0115945,956,0.18101204931735992
1530336739.7348824,957,0.18565088510513306
1530336759.1875656,958,0.18073803186416626
1530336818.3297584,961,0.18538261950016022
1530336838.01373,962,0.1847003847360611
1530336877.2148945,964,0.17835991084575653
1530336915.897589,966,0.19752082228660583
1530337015.5890412,971,0.17428745329380035
1530337035.2244713,972,0.17734090983867645
1530337113.190022,976,0.17474153637886047
1530337133.693058,977,0.1752365380525589
1530337153.7008748,978,0.1830674558877945
1530337173.2381752,979,0.18961916863918304
1530337231.714074,982,0.18016327917575836
1530337251.0816195,983,0.18162739276885986
1530337270.635967,984,0.1648896485567093
1530337329.7540193,987,0.18964147567749023
1530337349.3859499,988,0.17921335995197296
1530337506.306337,996,0.18909254670143127
1530337584.1955671,1000,0.18494820594787598
1530337622.9650967,1002,0.18296022713184357
1530337661.7549517,1004,0.1727389097213745
1530337681.0096853,1005,0.1796010434627533
1530337740.330142,1008,0.17564085125923157
1530337798.6936893,1011,0.1740429401397705
1530337818.0144446,1012,0.1751316338777542
1530337837.3406944,1013,0.1711457520723343
1530337857.0440607,1014,0.16966953873634338
1530337915.5978296,1017,0.17927193641662598
1530338072.9162395,1025,0.17909716069698334
1530338112.354233,1027,0.16966494917869568
1530338151.313636,1029,0.17342907190322876
1530338190.6174839,1031,0.17599432170391083
1530338210.0439985,1032,0.17173245549201965
1530338268.0428903,1035,0.18421435356140137
1530338307.5828326,1037,0.16517646610736847
1530338346.63512,1039,0.18148919939994812
1530338444.5917222,1044,0.17375928163528442
1530338581.8394997,1051,0.18763110041618347
1530338601.4855652,1052,0.1699499934911728
1530338660.3026521,1055,0.17718450725078583
1530338699.6103253,1057,0.17871451377868652
1530338817.5302465,1063,0.17345888912677765
1530338836.6308854,1064,0.17319723963737488
1530338876.0157409,1066,0.16994836926460266
1530338915.3839033,1068,0.18193002045154572
1530338993.6504338,1072,0.18099567294120789
1530339071.6258082,1076,0.17126616835594177
1530339110.5712616,1078,0.17378050088882446
1530339207.7572124,1083,0.18169738352298737
1530339227.2132356,1084,0.16606174409389496
1530339246.8478792,1085,0.15895044803619385
1530339383.7739272,1092,0.17481988668441772
1530339403.292427,1093,0.1669919341802597
1530339521.1945634,1099,0.17129844427108765
1530339599.8124793,1103,0.1749444603919983
1530339619.4768043,1104,0.1680660992860794
1530339638.8696702,1105,0.17368969321250916
1530339814.8433008,1114,0.16629864275455475
1530339853.927426,1116,0.16979695856571198
1530339912.6333404,1119,0.16571550071239471
1530340030.2702005,1125,0.16011424362659454
1530340049.6125267,1126,0.17089179158210754
1530340128.1050673,1130,0.16740694642066956
1530340186.9490418,1133,0.15489664673805237
1530340206.489732,1134,0.16557399928569794
1530340225.7805305,1135,0.16823448240756989
1530340284.9162695,1138,0.17260125279426575
1530340500.5303576,1149,0.164885014295578
1530340558.5231373,1152,0.16724486649036407
1530340616.848832,1155,0.16860656440258026
1530340636.382031,1156,0.15814818441867828
1530340655.8135734,1157,0.16587720811367035
1530340714.5080552,1160,0.1612779200077057
1530340733.8769321,1161,0.16320928931236267
1530340753.386765,1162,0.16968385875225067
1530341047.6037834,1177,0.16600246727466583
1530341106.4575858,1180,0.1653713434934616
1530341145.7030997,1182,0.1758396029472351
1530341165.20712,1183,0.16814741492271423
1530341204.3882058,1185,0.1546567678451538
1530341224.0100284,1186,0.16316527128219604
1530341282.1286938,1189,0.1577083170413971
1530341340.9784632,1192,0.1516273468732834
1530341360.4155526,1193,0.16587072610855103
1530341399.426105,1195,0.15537314116954803
1530341438.5078003,1197,0.15848709642887115
1530341477.5751665,1199,0.16494904458522797
1530341516.426065,1201,0.1536494940519333
1530341575.156196,1204,0.15943048894405365
1530341614.2712042,1206,0.16121575236320496
1530341653.1597884,1208,0.16521461308002472
1530341692.0735064,1210,0.15873120725154877
1530341731.5865061,1212,0.16067811846733093
1530341770.5456254,1214,0.16174077987670898
1530341966.262795,1224,0.1574084609746933
1530342044.6962783,1228,0.1560060679912567
1530342122.5250037,1232,0.15763241052627563
1530342142.096005,1233,0.1584227830171585
1530342161.5022643,1234,0.15897712111473083
1530342200.740435,1236,0.1578870564699173
1530342259.685337,1239,0.15521961450576782
1530342318.39735,1242,0.17679984867572784
1530342357.4895804,1244,0.16060318052768707
1530342415.8549852,1247,0.16095782816410065
1530342534.9740994,1253,0.16252470016479492
1530342574.2787285,1255,0.15619802474975586
1530342613.4946191,1257,0.1616600751876831
1530342633.308374,1258,0.15699195861816406
1530342691.6645257,1261,0.15855401754379272
1530342710.7066016,1262,0.1561463326215744
1530342730.0508752,1263,0.15056297183036804
1530342788.9883204,1266,0.16285914182662964
1530342944.860109,1274,0.15331397950649261
1530343042.684241,1279,0.15507984161376953
1530343081.683999,1281,0.15736529231071472
1530343198.197043,1287,0.15919053554534912
1530343276.7538912,1291,0.15661588311195374
1530343295.9400048,1292,0.15333428978919983
1530343315.8121402,1293,0.15932635962963104
1530343335.3732808,1294,0.14551635086536407
1530343452.3208501,1300,0.1574961543083191
1530343511.036654,1303,0.14845828711986542
1530343649.5896184,1310,0.1516382247209549
1530343688.8519802,1312,0.1493036448955536
1530343747.868656,1315,0.1468641608953476
1530343767.6869032,1316,0.15395383536815643
1530343826.6973908,1319,0.1548377126455307
1530343846.2435198,1320,0.14527592062950134
1530343944.2596602,1325,0.14818376302719116
1530343963.8792844,1326,0.14883959293365479
1530343983.455094,1327,0.14468713104724884
1530344042.1414645,1330,0.15452536940574646
1530344101.143776,1333,0.14669857919216156
1530344121.8512175,1334,0.1479213535785675
1530344141.676391,1335,0.1509634256362915
1530344162.0325747,1336,0.15198394656181335
1530344181.9150436,1337,0.15615685284137726
1530344300.2826033,1343,0.15405166149139404
1530344419.8383713,1349,0.14329734444618225
1530344539.0128603,1355,0.1485568881034851
1530344618.603741,1359,0.14692126214504242
1530344658.764604,1361,0.14828912913799286
1530344757.4396164,1366,0.14507149159908295
1530344836.2818487,1370,0.14707092940807343
1530344974.1698482,1377,0.14473149180412292
1530345013.3734424,1379,0.14851951599121094
1530345073.0222666,1382,0.14167319238185883
1530345112.4839876,1384,0.1492801308631897
1530345131.974841,1385,0.1515454649925232
1530345191.511826,1388,0.1413809061050415
1530345211.2399316,1389,0.15371523797512054
1530345251.1298676,1391,0.14653384685516357
1530345271.0565062,1392,0.1450287103652954
1530345330.6927395,1395,0.1531611979007721
1530345666.6425884,1412,0.14925794303417206
1530345686.4032307,1413,0.1460345983505249
1530345706.1728835,1414,0.1360154002904892
1530345726.4536085,1415,0.14210985600948334
1530345805.5153382,1419,0.14442455768585205
1530345864.3134491,1422,0.15169784426689148
1530345943.2204204,1426,0.15020281076431274
1530345962.7950826,1427,0.14752651751041412
1530345982.5643117,1428,0.14079558849334717
1530346061.2143793,1432,0.14616939425468445
1530346081.0451505,1433,0.14417631924152374
1530346100.748363,1434,0.1456616371870041
1530346140.309184,1436,0.14733314514160156
1530346179.8833034,1438,0.15103867650032043
1530346219.175208,1440,0.15628768503665924
1530346258.9303207,1442,0.1499776691198349
1530346418.0352328,1450,0.13864871859550476
1530346516.64309,1455,0.13990095257759094
1530346536.1542237,1456,0.1395619809627533
1530346713.2676675,1465,0.14453069865703583
1530346732.5552952,1466,0.1362648606300354
1530346948.4010305,1477,0.13156601786613464
1530347046.2786696,1482,0.13566626608371735
1530347106.814398,1485,0.13828012347221375
1530347126.2468872,1486,0.14285965263843536
1530347185.350892,1489,0.14282578229904175
1530347224.8803966,1491,0.13952970504760742
1530347244.644209,1492,0.14398154616355896
1530347401.9023094,1500,0.13879510760307312
1530347421.4326482,1501,0.1340535283088684
1530347441.1667647,1502,0.14840303361415863
1530347460.5661507,1503,0.1436949074268341
1530347519.8313777,1506,0.14217370748519897
1530347558.7659125,1508,0.14196869730949402
1530347578.0756974,1509,0.1339339166879654
1530347597.7559798,1510,0.13402514159679413
1530347754.615417,1518,0.1425057351589203
1530347853.0305834,1523,0.13462258875370026
1530347872.7020621,1524,0.13764211535453796
1530347931.7605646,1527,0.14191623032093048
1530348069.8335755,1534,0.1362105906009674
1530348108.6919708,1536,0.13242898881435394
1530348305.4145238,1546,0.12977100908756256
1530348403.5021486,1551,0.13549581170082092
1530348423.2915936,1552,0.1430959552526474
1530348462.5548892,1554,0.13543973863124847
1530348482.2339506,1555,0.13444232940673828
1530348599.5987375,1561,0.13338588178157806
1530348619.2544258,1562,0.13275687396526337
1530348737.41575,1568,0.13583703339099884
1530348757.3203337,1569,0.13521407544612885
1530348933.2693534,1578,0.13349176943302155
1530349011.690133,1582,0.12740248441696167
1530349050.7098703,1584,0.1249147430062294
1530349129.2195432,1588,0.13343165814876556
1530349305.1371386,1597,0.14058144390583038
1530349344.2042327,1599,0.13365909457206726
1530349403.4187298,1602,0.1286076009273529
1530349442.8569221,1604,0.1365983635187149
1530349462.4161487,1605,0.13250552117824554
1530349559.4003687,1610,0.12582877278327942
1530349617.4744694,1613,0.12913429737091064
1530349715.0053458,1618,0.1397644430398941
1530349754.6112735,1620,0.1371162384748459
1530349833.4056072,1624,0.13417504727840424
1530349873.2321877,1626,0.13764680922031403
1530349892.9927309,1627,0.1304723173379898
1530349912.6631048,1628,0.13211371004581451
1530349951.7558775,1630,0.12441861629486084
1530349991.1882205,1632,0.14089307188987732
1530350089.661522,1637,0.12944798171520233
1530350148.8297718,1640,0.12793280184268951
1530350188.193369,1642,0.12927334010601044
1530350247.5959346,1645,0.13134904205799103
1530350306.447965,1648,0.1298137903213501
1530350384.6044724,1652,0.12874644994735718
1530350443.134964,1655,0.1326340138912201
1530350521.5504553,1659,0.1305597424507141
1530350541.7011108,1660,0.13433624804019928
1530350561.4293892,1661,0.12749449908733368
1530350699.928473,1668,0.1363648921251297
1530350738.5165548,1670,0.13730576634407043
1530350776.903472,1672,0.13023221492767334
1530350835.9020336,1675,0.13987016677856445
1530350855.4800842,1676,0.13539615273475647
1530350972.5784144,1682,0.1254958063364029
1530350991.7051778,1683,0.11803728342056274
1530351069.5579336,1687,0.12663061916828156
1530351148.134634,1691,0.1254868060350418
1530351207.3241484,1694,0.1265159547328949
1530351226.9883687,1695,0.12576112151145935
1530351246.5294263,1696,0.12719173729419708
1530351266.2646272,1697,0.12943975627422333
1530351305.8839562,1699,0.1338205337524414
1530351364.766656,1702,0.12351978570222855
1530351503.0767722,1709,0.11980115622282028
1530351522.9704988,1710,0.12999823689460754
1530351620.3812525,1715,0.12365283817052841
1530351658.8248959,1717,0.12239743769168854
1530351678.3048139,1718,0.1209687888622284
1530351697.0078726,1719,0.12431899458169937
1530351872.6473017,1728,0.13659237325191498
1530351951.15245,1732,0.1274976134300232
1530351970.6671698,1733,0.12369322031736374
1530351990.070002,1734,0.12078462541103363
1530352010.3643477,1735,0.12047980725765228
1530352049.653717,1737,0.13175207376480103
1530352148.5014026,1742,0.12415745854377747
1530352168.242804,1743,0.12090057879686356
1530352208.264445,1745,0.1210997998714447
1530352227.8772004,1746,0.12252803146839142
1530352247.2468092,1747,0.12401837855577469
1530352306.0523777,1750,0.12451273202896118
1530352345.292097,1752,0.12328682839870453
1530352364.9956436,1753,0.12567120790481567
1530352384.485472,1754,0.12092926353216171
1530352559.5310214,1763,0.12574230134487152
1530352617.5449102,1766,0.12140412628650665
1530352791.5679555,1775,0.12096129357814789
1530352909.203821,1781,0.12371226400136948
1530352928.9516068,1782,0.11607979983091354
1530353047.798286,1788,0.11988283693790436
1530353067.4322047,1789,0.12343373149633408
1530353087.2324395,1790,0.12361414730548859
1530353126.9869335,1792,0.11700690537691116
1530353244.3857267,1798,0.12416476011276245
1530353362.6025887,1804,0.11706410348415375
1530353382.628201,1805,0.11918243765830994
1530353538.482829,1813,0.12218031287193298
1530353558.088087,1814,0.1161312535405159
1530353616.7368693,1817,0.12011877447366714
1530353674.8420024,1820,0.11837854236364365
1530353753.1912973,1824,0.12095550447702408
1530353792.180752,1826,0.11687487363815308
1530353870.0683622,1830,0.12327177077531815
1530353986.0050445,1836,0.10886437445878983
1530354063.59973,1840,0.11880620568990707
1530354083.3380325,1841,0.12584242224693298
1530354140.9019053,1844,0.1177445501089096
1530354179.7780714,1846,0.12267578393220901
1530354237.7036443,1849,0.12100327759981155
1530354314.6506903,1853,0.11744099855422974
1530354353.7952764,1855,0.11418433487415314
1530354392.954712,1857,0.12688909471035004
1530354412.321444,1858,0.12316302955150604
1530354431.4058895,1859,0.11894634366035461
1530354567.3520675,1866,0.11337440460920334
1530354606.050684,1868,0.11843670904636383
1530354625.5759273,1869,0.11487779766321182
1530354742.3865986,1875,0.12342723459005356
1530354761.3085415,1876,0.11175890266895294
1530354780.5717602,1877,0.11745217442512512
1530354819.010232,1879,0.11504800617694855
1530354858.1047258,1881,0.11483892053365707
1530355092.8227901,1893,0.11333479732275009
1530355267.3976917,1902,0.109836146235466
1530355345.1464422,1906,0.11779090762138367
1530355442.4375622,1911,0.11413583159446716
1530355461.8403726,1912,0.11376366019248962
1530355558.8665285,1917,0.11173561215400696
1530355578.028948,1918,0.11268630623817444
1530355597.697597,1919,0.11424598842859268
1530355675.495856,1923,0.11476092785596848
1530355694.899932,1924,0.1166761964559555
1530355811.3723621,1930,0.11707818508148193
1530355888.8595238,1934,0.11510338634252548
1530355908.2449803,1935,0.11258578300476074
1530355927.7366567,1936,0.11360035091638565
1530355966.6704714,1938,0.1108703762292862
1530355986.2368276,1939,0.11165017634630203
1530356083.6343167,1944,0.10780814290046692
1530356143.0495734,1947,0.11959131807088852
1530356183.1291733,1949,0.11612550169229507
1530356241.3319495,1952,0.11305651068687439
1530356299.6570013,1955,0.10894252359867096
1530356358.4927118,1958,0.11093508452177048
1530356397.3383684,1960,0.1144348606467247
1530356514.1135938,1966,0.1070798859000206
1530356533.0122478,1967,0.11504669487476349
1530356571.68324,1969,0.1053151860833168
1530356610.7751288,1971,0.1127723902463913
1530356785.5498993,1980,0.11310993880033493
1530356804.2381692,1981,0.10603488236665726
1530356823.509333,1982,0.11429410427808762
1530356842.6681552,1983,0.10641989856958389
1530357115.214624,1997,0.10862249881029129
1530357193.3300745,2001,0.11187019944190979
1530357271.822001,2005,0.10614535212516785
1530357291.0592022,2006,0.10773978382349014
1530357348.9899423,2009,0.11406911164522171
1530357368.4387946,2010,0.11351977288722992
1530357426.6715577,2013,0.1094728633761406
1530357465.4959693,2015,0.10591789335012436
1530357504.3207252,2017,0.11102885752916336
1530357601.7078745,2022,0.10354092717170715
1530357659.463635,2025,0.11033160984516144
1530357697.784912,2027,0.10968882590532303
1530357717.154759,2028,0.10888947546482086
1530357756.5289726,2030,0.10665654391050339
1530357815.4807355,2033,0.10463756322860718
1530357873.4749603,2036,0.10513052344322205
1530357912.2171862,2038,0.11148592829704285
1530357970.111576,2041,0.10494795441627502
1530358027.7845602,2044,0.10645312070846558
1530358047.6114004,2045,0.11140673607587814
1530358105.7675147,2048,0.1024107038974762
1530358163.654887,2051,0.10652785748243332
1530358318.1330743,2059,0.10058270394802094
1530358337.4744036,2060,0.1064048632979393
1530358376.150424,2062,0.10507504642009735
1530358473.699994,2067,0.10353051871061325
1530358570.172029,2072,0.10528653115034103
1530358589.4122155,2073,0.11013148725032806
1530358609.21566,2074,0.1037970557808876
1530358648.1608922,2076,0.10657191276550293
1530358667.6217036,2077,0.10661524534225464
1530358706.0977163,2079,0.10646066814661026
1530358744.702721,2081,0.110268235206604
1530358802.3213294,2084,0.10370799899101257
1530358821.1049972,2085,0.10454186797142029
1530358898.8229067,2089,0.11073007434606552
1530358995.568419,2094,0.1075587049126625
1530359034.0868256,2096,0.11022394895553589
1530359149.7688816,2102,0.10768304765224457
1530359168.9722805,2103,0.11598236113786697
1530359188.7216313,2104,0.115624338388443
