Wall time,Step,Value
1530326231.3133035,421,0.017308896407485008
1530326251.0576735,422,0.012315945699810982
1530326290.0109665,424,0.010416666977107525
1530326329.071713,426,0.014117324724793434
1530326406.7617095,430,0.015145285055041313
1530326582.5691042,439,0.015654370188713074
1530326621.7221813,441,0.011317356489598751
1530326641.0644543,442,0.014704730361700058
1530326699.5192297,445,0.014293545857071877
1530326817.57922,451,0.013647399842739105
1530326975.2680745,459,0.015546679496765137
1530326994.9249816,460,0.016398418694734573
1530327054.0741315,463,0.01315789483487606
1530327073.5617042,464,0.013970472849905491
1530327249.612955,473,0.015634790062904358
1530327269.1495376,474,0.016398418694734573
1530327483.4941537,485,0.013020833022892475
1530327541.9377933,488,0.011532737873494625
1530327561.831167,489,0.009310385212302208
1530327600.8827057,491,0.021822134032845497
1530327640.1555185,493,0.01537045743316412
1530327915.0107322,507,0.012981672771275043
1530328012.8576736,512,0.014362077228724957
1530328052.0178583,514,0.014753681607544422
1530328111.286305,517,0.014606829732656479
1530328150.6269782,519,0.016985824331641197
1530328248.4358382,524,0.020069705322384834
1530328268.0207052,525,0.011787280440330505
1530328385.982884,531,0.017837563529610634
1530328425.1750968,533,0.019188595935702324
1530328444.7114282,534,0.012110354378819466
1530328484.3062437,536,0.014381657354533672
1530328504.001649,537,0.014910322614014149
1530328562.9102452,540,0.013892152346670628
1530328602.524614,542,0.012188674882054329
1530328700.3721938,547,0.011846021749079227
1530328719.9323153,548,0.01697603426873684
1530328897.2098196,557,0.01362781971693039
1530328936.3362007,559,0.013187265023589134
1530329015.894364,563,0.011875391937792301
1530329035.901927,564,0.01725994609296322
1530329055.7887266,565,0.027030466124415398
1530329134.9440799,569,0.012913142330944538
1530329213.4528978,573,0.011053022928535938
1530329232.6092412,574,0.012492167763411999
1530329291.5190113,577,0.016887923702597618
1530329330.9274793,579,0.014205435290932655
1530329350.669789,580,0.018336856737732887
1530329371.2776208,581,0.01762218028306961
1530329390.6255178,582,0.016192825511097908
1530329410.0524023,583,0.021469689905643463
1530329429.478367,584,0.014890742488205433
1530329468.7415583,586,0.011885182000696659
1530329488.0818706,587,0.014557878486812115
1530329587.4827266,592,0.01439144741743803
1530329607.0303729,593,0.010005482472479343
1530329686.677343,597,0.014939692802727222
1530329745.5349908,600,0.013422227464616299
1530329784.702358,602,0.013696350157260895
1530329902.6298368,608,0.012942512519657612
1530329941.8318124,610,0.016114505007863045
1530330040.9619064,615,0.017122885212302208
1530330119.328936,619,0.018581610172986984
1530330138.920977,620,0.015781641006469727
1530330178.064237,622,0.011562108062207699
1530330412.9283168,634,0.015527098439633846
1530330550.4384167,641,0.017191415652632713
1530330570.293572,642,0.0145089291036129
1530330609.2552009,644,0.013040413148701191
1530330628.6570315,645,0.018953634425997734
1530330648.3784623,646,0.013990052975714207
1530330668.0512722,647,0.013960682787001133
1530330707.483732,649,0.014665570110082626
1530330765.8922374,652,0.011493577621877193
1530330844.136417,656,0.013804041780531406
1530330863.5628436,657,0.01930607669055462
1530330941.5644784,661,0.014009633101522923
1530331000.8933754,664,0.01253132801502943
1530331078.6532629,668,0.01253132801502943
1530331137.4850645,671,0.01171875
1530331156.790877,672,0.016261355951428413
1530331176.2777138,673,0.010083802975714207
1530331195.8310866,674,0.01432291604578495
1530331215.1973712,675,0.01599702425301075
1530331253.7909167,677,0.01818021573126316
1530331273.4292343,678,0.012286575511097908
1530331293.2442338,679,0.013813831843435764
1530331352.019102,682,0.012511747889220715
1530331371.7464573,683,0.011062812991440296
1530331391.3656862,684,0.015977444127202034
1530331430.1452127,686,0.013490757904946804
1530331469.5260105,688,0.009731359779834747
1530331488.9387033,689,0.01836622878909111
1530331626.8239,696,0.01901237480342388
1530331686.0000405,699,0.016222195699810982
1530331764.091297,703,0.019922854378819466
1530331823.4933646,706,0.014567668549716473
1530331862.8878398,708,0.015243185684084892
1530331901.721309,710,0.015781641006469727
1530331980.0617087,714,0.01808231510221958
1530332058.7782416,718,0.014920112676918507
1530332117.563575,721,0.019423559308052063
1530332137.0683448,722,0.012521537952125072
1530332156.4801316,723,0.013559289276599884
1530332176.180032,724,0.013275375589728355
1530332295.0821574,730,0.015791431069374084
1530332412.1466029,736,0.01095512229949236
1530332450.7339847,738,0.016819391399621964
1530332470.1022422,739,0.020941024646162987
1530332548.4280982,743,0.012218045070767403
1530332606.7864146,746,0.01733826845884323
1530332626.163039,747,0.01967810094356537
1530332684.5974097,750,0.014371867291629314
1530332704.3704612,751,0.019472509622573853
1530332723.7195296,752,0.019364818930625916
1530332763.3729584,754,0.01776903122663498
1530332802.325996,756,0.023701833561062813
1530332919.7659883,762,0.022722821682691574
1530332977.90426,765,0.01659421995282173
1530332997.468073,766,0.014841792173683643
1530333056.3047192,769,0.017240365967154503
1530333076.0407054,770,0.016006814315915108
1530333095.5047877,771,0.010935542173683643
1530333134.8567,773,0.02330043911933899
1530333154.719774,774,0.014557878486812115
1530333271.4483685,780,0.016310306265950203
1530333350.2369835,784,0.02166549302637577
1530333370.07741,785,0.019080905243754387
1530333408.995879,787,0.015468358062207699
1530333448.1342993,789,0.018620770424604416
1530333486.9815874,791,0.017749451100826263
1530333506.7589357,792,0.01818021573126316
1530333526.004531,793,0.014381657354533672
1530333545.972048,794,0.016525689512491226
1530333565.571014,795,0.028303179889917374
1530333624.5843182,798,0.018943844363093376
1530333663.6515682,800,0.017876723781228065
1530333702.7515943,802,0.015360667370259762
1530333761.1326723,805,0.017357848584651947
1530333799.9233465,807,0.013285165652632713
1530333819.4281106,808,0.013226425275206566
1530333838.7303774,809,0.017269736155867577
1530333956.2645993,815,0.012374687008559704
1530333976.0164702,816,0.010886591859161854
1530334015.39546,818,0.01873825304210186
1530334074.0763912,821,0.010260025039315224
1530334152.6252244,825,0.013216635212302208
1530334211.6407788,828,0.016300516203045845
1530334270.4689147,831,0.012883772142231464
1530334290.047214,832,0.013921522535383701
1530334329.2267349,834,0.011914552189409733
1530334368.9353752,836,0.01632009632885456
1530334407.9619195,838,0.011248825117945671
1530334505.685107,843,0.013843201100826263
1530334564.3591309,846,0.01571311056613922
1530334603.7021112,848,0.011542527936398983
1530334897.638013,863,0.016525689512491226
1530334976.3757892,867,0.016114505007863045
1530335015.7664528,869,0.015742480754852295
1530335035.1495492,870,0.012776080518960953
1530335113.5654209,874,0.017318686470389366
1530335152.5442986,876,0.018894894048571587
1530335172.2654989,877,0.01572290062904358
1530335230.824045,880,0.023075265809893608
1530335269.8704734,882,0.01234531681984663
1530335308.6394842,884,0.015155075117945671
1530335366.832689,887,0.015634790062904358
1530335405.9911551,889,0.012805451638996601
1530335425.5079296,890,0.012364896945655346
1530335464.5650918,892,0.01651589944958687
1530335542.7934592,896,0.009261434897780418
1530335621.1569211,900,0.012981672771275043
1530335758.9413137,907,0.01408795453608036
1530335778.3348997,908,0.01943334937095642
1530335798.0110044,909,0.013089364394545555
1530335817.4393654,910,0.010357925668358803
1530335856.8633368,912,0.01819000579416752
1530335915.6275918,915,0.015037594363093376
1530335934.8978293,916,0.015125704929232597
1530335954.4153504,917,0.013441807590425014
1530336013.2003748,920,0.014205435290932655
1530336032.5759249,921,0.01707393489778042
1530336052.3267224,922,0.01687813363969326
1530336072.046451,923,0.012286575511097908
1530336229.4125483,931,0.01315789483487606
1530336248.8184044,932,0.015282346867024899
1530336307.323037,935,0.011953712441027164
1530336445.9755576,942,0.013050204142928123
1530336504.976186,945,0.015008223243057728
1530336661.400238,953,0.011816650629043579
1530336681.2512147,954,0.014107534661889076
1530336720.0117502,956,0.013451597653329372
1530336739.7349703,957,0.017553649842739105
1530336759.1876469,958,0.01650610938668251
1530336818.3299184,961,0.02087249420583248
1530336838.0138168,962,0.012169094756245613
1530336877.2149992,964,0.015027803368866444
1530336915.8977556,966,0.023975955322384834
1530337015.5891824,971,0.016848763450980186
1530337035.2245739,972,0.012404057197272778
1530337113.190176,976,0.009907581843435764
1530337133.6932106,977,0.011170504614710808
1530337153.70102,978,0.01692708395421505
1530337173.2383142,979,0.013990052975714207
1530337231.714225,982,0.011699169874191284
1530337251.0817847,983,0.01939418911933899
1530337270.6361175,984,0.01711309514939785
1530337329.7541785,987,0.009653039276599884
1530337349.386025,988,0.012736920267343521
1530337506.3064198,996,0.012110353447496891
1530337584.195725,1000,0.016378838568925858
1530337622.9652522,1002,0.01966831088066101
1530337661.7551084,1004,0.014655780047178268
1530337681.00978,1005,0.014499138109385967
1530337740.3302338,1008,0.023231908679008484
1530337798.6938326,1011,0.012541118077933788
1530337818.014633,1012,0.012815241701900959
1530337837.3407826,1013,0.016623590141534805
1530337857.044149,1014,0.011327145621180534
1530337915.5979838,1017,0.012629229575395584
1530338072.9163902,1025,0.015301926992833614
1530338112.3543854,1027,0.015076754614710808
1530338151.3137896,1029,0.014215225353837013
1530338190.617589,1031,0.02106829546391964
1530338210.044151,1032,0.022673871368169785
1530338268.043044,1035,0.018777411431074142
1530338307.5829875,1037,0.011806860566139221
1530338346.6352723,1039,0.018336856737732887
1530338444.5918744,1044,0.021401159465312958
1530338581.8395917,1051,0.018610980361700058
1530338601.485703,1052,0.010220864787697792
1530338660.3028047,1055,0.018160635605454445
1530338699.61048,1057,0.016026394441723824
1530338817.5303993,1063,0.017543859779834747
1530338836.6310384,1064,0.010818060487508774
1530338876.0158925,1066,0.012873982079327106
1530338915.3840532,1068,0.022820724174380302
1530338993.6505842,1072,0.015243185684084892
1530339071.625896,1076,0.013999843038618565
1530339110.5713582,1078,0.01702498458325863
1530339207.7573636,1083,0.013520128093659878
1530339227.2133284,1084,0.011699169874191284
1530339246.8479967,1085,0.010308975353837013
1530339383.7740805,1092,0.016956454142928123
1530339403.2926173,1093,0.014313126914203167
1530339521.1947086,1099,0.013059994205832481
1530339599.812623,1103,0.015174655243754387
1530339619.4769285,1104,0.020852914080023766
1530339638.8697627,1105,0.016447369009256363
1530339814.8434637,1114,0.017739661037921906
1530339853.9275978,1116,0.016623590141534805
1530339912.633455,1119,0.02371162176132202
1530340030.2703435,1125,0.010348135605454445
1530340049.6126666,1126,0.017455749213695526
1530340128.1052094,1130,0.023231908679008484
1530340186.949165,1133,0.014685150235891342
1530340206.4898834,1134,0.01490053255110979
1530340225.7807007,1135,0.01775924116373062
1530340284.916357,1138,0.0202752985060215
1530340500.5305262,1149,0.01532150711864233
1530340558.5232897,1152,0.014910322614014149
1530340616.8489208,1155,0.015233395621180534
1530340636.3821845,1156,0.011650219559669495
1530340655.8137467,1157,0.010299185290932655
1530340714.508211,1160,0.016300516203045845
1530340733.8770852,1161,0.01743616908788681
1530340753.3869174,1162,0.0174851194024086
1530341047.6039414,1177,0.014841792173683643
1530341106.4577343,1180,0.017886513844132423
1530341145.703188,1182,0.020989974960684776
1530341165.207252,1183,0.01295230258256197
1530341204.3883543,1185,0.01455787941813469
1530341224.010161,1186,0.013637609779834747
1530341282.128781,1189,0.010475407354533672
1530341340.9785762,1192,0.017729870975017548
1530341360.41571,1193,0.017054354771971703
1530341399.4261935,1195,0.01320684514939785
1530341438.5079515,1197,0.015341087244451046
1530341477.5753198,1199,0.018336856737732887
1530341516.4262197,1201,0.01716204546391964
1530341575.1563497,1204,0.01315789483487606
1530341614.2713587,1206,0.011131344363093376
1530341653.1598768,1208,0.013794251717627048
1530341692.073587,1210,0.01697603426873684
1530341731.5866456,1212,0.01716204546391964
1530341770.5457683,1214,0.022908834740519524
1530341966.2628827,1224,0.01623198576271534
1530342044.6964324,1228,0.019031954929232597
1530342122.5251572,1232,0.014107534661889076
1530342142.0961757,1233,0.016907503828406334
1530342161.5023508,1234,0.017543859779834747
1530342200.740609,1236,0.016202615574002266
1530342259.685479,1239,0.014704730361700058
1530342318.3974395,1242,0.015566259622573853
1530342357.489717,1244,0.027843045070767403
1530342415.8550732,1247,0.013549499213695526
1530342534.9742525,1253,0.015262765809893608
1530342574.2788064,1255,0.015076754614710808
1530342613.4947734,1257,0.019707471132278442
1530342633.3085206,1258,0.013480967842042446
1530342691.6646845,1261,0.014127114787697792
1530342710.7066903,1262,0.013980262912809849
1530342730.0510087,1263,0.016574639827013016
1530342788.988397,1266,0.015654370188713074
1530342944.8601985,1274,0.018659930676221848
1530343042.68432,1279,0.01831727661192417
1530343081.6841533,1281,0.01623198576271534
1530343198.1971953,1287,0.015164865180850029
1530343276.7539878,1291,0.01608513481914997
1530343295.940156,1292,0.017455749213695526
1530343315.8122923,1293,0.014802630990743637
1530343335.3734372,1294,0.011248825117945671
1530343452.320967,1300,0.02171444147825241
1530343511.0368097,1303,0.015928493812680244
1530343649.589707,1310,0.015223605558276176
1530343688.8520591,1312,0.01813126541674137
1530343747.8688066,1315,0.015644580125808716
1530343767.6869924,1316,0.014528508298099041
1530343826.6975546,1319,0.01646694913506508
1530343846.2436118,1320,0.01953125
1530343944.2598422,1325,0.01628093607723713
1530343963.879438,1326,0.01632009632885456
1530343983.455183,1327,0.013187265023589134
1530344042.1416638,1330,0.0158110111951828
1530344101.1438591,1333,0.020764803513884544
1530344121.8513746,1334,0.017093515023589134
1530344141.6765697,1335,0.015830591320991516
1530344162.0326564,1336,0.020627740770578384
1530344181.915156,1337,0.018963424488902092
1530344300.2827659,1343,0.013432017527520657
1530344419.83846,1349,0.01269776001572609
1530344539.0130143,1355,0.014841792173683643
1530344618.6038966,1359,0.016907503828406334
1530344658.7647667,1361,0.021518640220165253
1530344757.4397705,1366,0.017455749213695526
1530344836.281992,1370,0.014518718235194683
1530344974.1699893,1377,0.018356438726186752
1530345013.3736186,1379,0.014597039669752121
1530345073.0224094,1382,0.013559289276599884
1530345112.4840932,1384,0.01609492488205433
1530345131.9749634,1385,0.01393131259828806
1530345191.5119774,1388,0.020960604771971703
1530345211.240071,1389,0.015536889433860779
1530345251.1300232,1391,0.013843202032148838
1530345271.056666,1392,0.014430607669055462
1530345330.6928816,1395,0.026423480361700058
1530345666.6427433,1412,0.014508928172290325
1530345686.403383,1413,0.017318686470389366
1530345706.1730237,1414,0.011708959937095642
1530345726.45374,1415,0.015967654064297676
1530345805.5154784,1419,0.013275375589728355
1530345864.3135998,1422,0.01794525422155857
1530345943.2205725,1426,0.012266995385289192
1530345962.795205,1427,0.015448777936398983
1530345982.5644631,1428,0.013549499213695526
1530346061.2145548,1432,0.010827850550413132
1530346081.0452816,1433,0.015938283875584602
1530346100.7485378,1434,0.009476817212998867
1530346140.3093374,1436,0.013862782157957554
1530346179.883393,1438,0.012736920267343521
1530346219.175363,1440,0.016956454142928123
1530346258.930402,1442,0.016359256580471992
1530346418.0353591,1450,0.021410949528217316
1530346516.643176,1455,0.01665296033024788
1530346536.1543465,1456,0.012736920267343521
1530346713.2677412,1465,0.013843202032148838
1530346732.5554109,1466,0.015987234190106392
1530346948.4011855,1477,0.015164865180850029
1530347046.2788231,1482,0.014303336851298809
1530347106.814553,1485,0.014773260802030563
1530347126.246975,1486,0.01401942316442728
1530347185.351074,1489,0.010406876914203167
1530347224.8805447,1491,0.020079495385289192
1530347244.644288,1492,0.014401237480342388
1530347401.902399,1500,0.01981516368687153
1530347421.4327176,1501,0.02358435094356537
1530347441.1669173,1502,0.019883694127202034
1530347460.5663035,1503,0.015497728250920773
1530347519.8315485,1506,0.009192904457449913
1530347558.7660637,1508,0.019237548112869263
1530347578.075851,1509,0.022938204929232597
1530347597.7561336,1510,0.016672540456056595
1530347754.615523,1518,0.019932644441723824
1530347853.0306597,1523,0.012071194127202034
1530347872.7022026,1524,0.019276708364486694
1530347931.760652,1527,0.017426379024982452
1530348069.8337328,1534,0.015703320503234863
1530348108.6921248,1536,0.013480967842042446
1530348305.4146852,1546,0.014303336851298809
1530348403.5022354,1551,0.01808231510221958
1530348423.2917492,1552,0.011483787558972836
1530348462.554976,1554,0.01961936056613922
1530348482.2340677,1555,0.015301926992833614
1530348599.598856,1561,0.02287946455180645
1530348619.2545974,1562,0.01520402543246746
1530348737.415884,1568,0.017083724960684776
1530348757.32046,1569,0.01725994609296322
1530348933.26952,1578,0.012825030833482742
1530349011.690276,1582,0.014636199921369553
1530349050.710009,1584,0.013666979968547821
1530349129.2196825,1588,0.013588659465312958
1530349305.1372907,1597,0.017142465338110924
1530349344.2043743,1599,0.01739700883626938
1530349403.4188883,1602,0.014215225353837013
1530349442.8570724,1604,0.013108943589031696
1530349462.4162166,1605,0.01738721877336502
1530349559.400523,1610,0.012492167763411999
1530349617.4745965,1613,0.01603618450462818
1530349715.0055103,1618,0.025982925668358803
1530349754.611428,1620,0.015008223243057728
1530349833.4057615,1624,0.017827773466706276
1530349873.2323403,1626,0.018258536234498024
1530349892.9928863,1627,0.01095512229949236
1530349912.663173,1628,0.01757322996854782
1530349951.7560284,1630,0.02347666025161743
1530349991.188293,1632,0.012051613070070744
1530350089.661677,1637,0.012433427385985851
1530350148.829925,1640,0.014127114787697792
1530350188.1935358,1642,0.015350877307355404
1530350247.5960875,1645,0.016946664080023766
1530350306.4481187,1648,0.014959272928535938
1530350384.604638,1652,0.012247415259480476
1530350443.135117,1655,0.017729870975017548
1530350521.550635,1659,0.020686481148004532
1530350541.7012758,1660,0.016222195699810982
1530350561.4294605,1661,0.023603931069374084
1530350699.9286394,1668,0.01716204546391964
1530350738.5167124,1670,0.015311717055737972
1530350776.9035745,1672,0.013539709150791168
1530350835.9021447,1675,0.012120144441723824
1530350855.4802363,1676,0.011405467055737972
1530350972.5786102,1682,0.013598449528217316
1530350991.705332,1683,0.017876723781228065
1530351069.5580783,1687,0.013187265023589134
1530351148.13471,1691,0.014430607669055462
1530351207.3242855,1694,0.011797070503234863
1530351226.988529,1695,0.015262766741216183
1530351246.5295997,1696,0.01795504428446293
1530351266.2647529,1697,0.019041744992136955
1530351305.884108,1699,0.014753681607544422
1530351364.7668307,1702,0.020676691085100174
1530351503.076953,1709,0.015556469559669495
1530351522.970648,1710,0.023134006187319756
1530351620.3813186,1715,0.015683740377426147
1530351658.8250442,1717,0.013069783337414265
1530351678.3049006,1718,0.011013862676918507
1530351697.007944,1719,0.017504699528217316
1530351872.6474578,1728,0.01813126541674137
1530351951.1526072,1732,0.01608513481914997
1530351970.667257,1733,0.012844611890614033
1530351990.0701573,1734,0.012619439512491226
1530352010.364434,1735,0.01669212058186531
1530352049.6538877,1737,0.01994243450462818
1530352148.501563,1742,0.016848761588335037
1530352168.2429054,1743,0.012550908140838146
1530352208.2645595,1745,0.011816650629043579
1530352227.8773172,1746,0.022282268851995468
1530352247.247003,1747,0.013608239591121674
1530352306.0524647,1750,0.012198464944958687
1530352345.292256,1752,0.016104714944958687
1530352364.9957867,1753,0.015282346867024899
1530352384.485629,1754,0.012834821827709675
1530352559.5311735,1763,0.012864192016422749
1530352617.5450594,1766,0.012364896945655346
1530352791.5680952,1775,0.013862782157957554
1530352909.20389,1781,0.018150845542550087
1530352928.9517603,1782,0.02042214944958687
1530353047.798427,1788,0.016212405636906624
1530353067.4322906,1789,0.016476739197969437
1530353087.2326083,1790,0.022654293105006218
1530353126.9870903,1792,0.010622259229421616
1530353244.3858783,1798,0.013725720345973969
1530353362.602747,1804,0.017269736155867577
1530353382.628355,1805,0.017847353592514992
1530353538.4829402,1813,0.013970472849905491
1530353558.0882413,1814,0.012609649449586868
1530353616.7370007,1817,0.01455787941813469
1530353674.8421447,1820,0.029566103592514992
1530353753.191449,1824,0.01734805665910244
1530353792.1809063,1826,0.016956454142928123
1530353870.0685327,1830,0.020529840141534805
1530353986.0051157,1836,0.010808270424604416
1530354063.5998814,1840,0.014685150235891342
1530354083.3381855,1841,0.014313125982880592
1530354140.9019942,1844,0.012639019638299942
1530354179.7781932,1846,0.01048519741743803
1530354237.7037907,1849,0.018581610172986984
1530354314.6508665,1853,0.020666901022195816
1530354353.7953446,1855,0.016682330518960953
1530354392.9548805,1857,0.01448934804648161
1530354412.321539,1858,0.01990327425301075
1530354431.4059567,1859,0.012061403132975101
1530354567.352224,1866,0.012913142330944538
1530354606.0508342,1868,0.01609492488205433
1530354625.5759914,1869,0.01772008091211319
1530354742.386743,1875,0.02125430665910244
1530354761.3087006,1876,0.021450109779834747
1530354780.5719323,1877,0.014724310487508774
1530354819.010385,1879,0.016427788883447647
1530354858.1048832,1881,0.025561951100826263
1530355092.8229434,1893,0.014978853054344654
1530355267.3978455,1902,0.012678179889917374
1530355345.1465974,1906,0.0167410708963871
1530355442.4377096,1911,0.018238956108689308
1530355461.840541,1912,0.016026394441723824
1530355558.8666673,1917,0.012658599764108658
1530355578.0291,1918,0.014264175668358803
1530355597.6977575,1919,0.014988644048571587
1530355675.4959824,1923,0.014430607669055462
1530355694.9000628,1924,0.011542527936398983
1530355811.3725486,1930,0.016437578946352005
1530355888.8596823,1934,0.020569000393152237
1530355908.2450686,1935,0.015037594363093376
1530355927.7368004,1936,0.014832002110779285
1530355966.6706445,1938,0.014205435290932655
1530355986.2369838,1939,0.013872572220861912
1530356083.6344683,1944,0.011787280440330505
1530356143.049664,1947,0.014538299292325974
1530356183.1293132,1949,0.010896381922066212
1530356241.3320355,1952,0.012462797574698925
1530356299.657088,1955,0.017357848584651947
1530356358.4928553,1958,0.01892426423728466
1530356397.3385026,1960,0.01327537652105093
1530356514.113752,1966,0.014773260802030563
1530356533.0123627,1967,0.013804040849208832
1530356571.683391,1969,0.01351033803075552
1530356610.7752812,1971,0.01332432683557272
1530356785.55005,1980,0.019893484190106392
1530356804.2382398,1981,0.016300516203045845
1530356823.5094228,1982,0.024896224960684776
1530356842.668308,1983,0.015850171446800232
1530357115.2146933,1997,0.01915922574698925
1530357193.330144,2001,0.016819391399621964
1530357271.8220658,2005,0.012893562205135822
1530357291.0592673,2006,0.012639019638299942
1530357348.9900928,2009,0.011571898125112057
1530357368.4389467,2010,0.016486529260873795
1530357426.6716926,2013,0.015566259622573853
1530357465.4961104,2015,0.011434837244451046
1530357504.3208773,2017,0.015850171446800232
1530357601.7080154,2022,0.016290726140141487
1530357659.4637768,2025,0.013676770031452179
1530357697.7850668,2027,0.015605419874191284
1530357717.154911,2028,0.01474389061331749
1530357756.5291128,2030,0.015380247496068478
1530357815.48082,2033,0.020128445699810982
1530357873.475047,2036,0.01448934804648161
1530357912.2173293,2038,0.01418585516512394
1530357970.1117353,2041,0.01501801423728466
1530358027.7846992,2044,0.016525689512491226
1530358047.6115613,2045,0.014166275039315224
1530358105.7676852,2048,0.012609649449586868
1530358163.6550393,2051,0.014205435290932655
1530358318.1332254,2059,0.016995614394545555
1530358337.4744694,2060,0.019521459937095642
1530358376.15059,2062,0.017876723781228065
1530358473.700145,2067,0.011121554300189018
1530358570.1720967,2072,0.015282346867024899
1530358589.4123323,2073,0.02371162176132202
1530358609.2157927,2074,0.01772008091211319
1530358648.1610277,2076,0.022174576297402382
1530358667.6218555,2077,0.020480889827013016
1530358706.0978587,2079,0.016241775825619698
1530358744.7028522,2081,0.01013275422155857
1530358802.321419,2084,0.0243675597012043
1530358821.1051483,2085,0.01879699155688286
1530358898.8230398,2089,0.012404057197272778
1530358995.568619,2094,0.010103383101522923
1530359034.0869777,2096,0.014264175668358803
1530359149.7690039,2102,0.01401942316442728
1530359168.9723868,2103,0.01887531392276287
